epoch,train_loss,val_loss
1,0.9208531216022994,1.0593440037296429
2,0.8486169549898539,1.0282900681030112
3,0.7826934988992165,0.9622074204353015
4,0.7206820697027962,0.9290131497847975
5,0.6651288290212802,0.8836810144453652
6,0.6157137672263227,0.8337735906070797
7,0.5689403180766112,0.8133371722763205
8,0.527233445496066,0.7725162417254718
9,0.4887899657119857,0.7514158233100852
10,0.4540807934884091,0.7408661942584013
11,0.42208188188279044,0.7154070600964747
12,0.3936739366757877,0.7093625670373007
13,0.3666783139262661,0.6971278642688564
14,0.34268767015636664,0.6759142125730869
15,0.3202260575701543,0.673872600058296
16,0.2996592197544235,0.6655434993399109
17,0.28007392701274264,0.6598841193933492
18,0.2616596667569808,0.6556632605904983
19,0.24552972646138888,0.6478403522414672
20,0.23024462134642865,0.6481653150032008
21,0.2157704061522027,0.6363917588472892
22,0.20341089854982733,0.6289708032863598
23,0.19157135120129618,0.6114295420915015
24,0.1811846864914667,0.6071437603209547
25,0.17128141597264476,0.6108026294451576
26,0.16206300323380393,0.5928160873946848
27,0.15332876905137363,0.5918829863533853
28,0.14522752812630177,0.5860352891483552
29,0.13799467572237964,0.5815250923368332
30,0.1309314593015138,0.5745328783334559
31,0.12437813613243985,0.5693633198943362
32,0.11881750347623093,0.5693647547178321
33,0.11311011914253494,0.5697547677754955
34,0.10844940360972596,0.5703125959904167
35,0.10374793293146134,0.5712813265962292
36,0.09930204938275308,0.5731883661099775
37,0.0954520208974243,0.5666454464223709
38,0.09154064856943835,0.5613868289817299
39,0.08821098586299858,0.5586101041581265
40,0.08499773024995276,0.5556484681160456
41,0.08175970970431386,0.5563457797521929
42,0.07890555492933247,0.5565349756833107
43,0.07639936992734798,0.5577087882069635
44,0.07381970279453053,0.5577968295005336
45,0.07131849886053497,0.5588726194682534
46,0.06932286127700209,0.5618242508573209
47,0.06738473271922138,0.5648884313137615
48,0.06553589899079007,0.5682047043884418
49,0.06365717883273862,0.566987763015606
50,0.06195982709233182,0.5702898297817053
